Date,MA,Price,lower,upper
2017-01-31,126.8174992,130.320007,122.484090686,131.150907714
2017-02-01,127.63599895,133.229996,123.760572552,131.511425348
2017-02-02,128.24349865,130.839996,124.933121953,131.553875347
2017-02-03,128.75899855,130.979996,125.921013847,131.596983253
2017-02-06,129.19149825,132.059998,126.559981565,131.823014935
2017-02-07,129.53849795,131.839996,127.048918133,132.028077767
2017-02-08,130.0309979,134.199997,127.64993154,132.41206426
2017-02-09,130.43349805,134.139999,128.073387327,132.793608773
2017-02-10,130.811998,134.190002,128.488936691,133.135059309
2017-02-13,131.09749835,134.050003,128.743561708,133.451434992
2017-02-14,131.3964985,133.850006,129.094887086,133.698109914
2017-02-15,131.6724987,133.440002,129.481401696,133.863595704
2017-02-16,131.98699835,133.839996,129.974640625,133.999356075
2017-02-17,132.31149825,133.529999,130.645362582,133.977633918
2017-02-21,132.55099865,133.720001,131.061628479,134.040368821
2017-02-22,132.88849865,136.119995,131.39311853,134.38387877
2017-02-23,133.0824989,135.360001,131.528915698,134.636082102
2017-02-24,133.21549905,135.440002,131.577603603,134.853394497
2017-02-27,133.4269996,136.410004,131.661701536,135.192297664
2017-02-28,133.65499945,135.539993,131.928327816,135.381671084
2017-03-01,134.009999,137.419998,132.275229949,135.744768051
2017-03-02,134.18649895,136.759995,132.358211309,136.014786591
2017-03-03,134.50299905,137.169998,132.737707713,136.268290387
2017-03-06,134.82499915,137.419998,133.151168566,136.498829734
2017-03-07,135.0869994,137.300003,133.459279042,136.714719758
2017-03-08,135.38099965,137.720001,133.842016029,136.919983271
2017-03-09,135.58300005,138.240005,133.945222316,137.220777784
2017-03-10,135.81549975,138.789993,134.067035284,137.563964216
2017-03-13,136.08599995,139.600006,134.189989329,137.982010571
2017-03-14,136.34950015,139.320007,134.38632415,138.31267615
2017-03-15,136.6429999,139.720001,134.634896539,138.651103261
2017-03-16,136.97050005,139.990005,134.978209334,138.962790766
2017-03-17,137.27050005,139.839996,135.323178339,139.217821761
2017-03-20,137.5910002,139.940002,135.768196392,139.413804008
2017-03-21,137.8304999,138.509995,136.243672957,139.417326843
2017-03-22,138.00399995,139.589996,136.424354264,139.583645636
2017-03-23,138.21249985,139.529999,136.727862239,139.697137461
2017-03-24,138.45749955,140.339996,137.052286954,139.862712146
2017-03-27,138.6529997,140.320007,137.275929657,140.030069743
2017-03-28,138.9639998,141.759995,137.625141213,140.302858387
2017-03-29,139.2254996,142.649994,137.705574519,140.745424681
2017-03-30,139.50800005,142.410004,137.945958572,141.070041528
2017-03-31,139.7520003,142.050003,138.193250784,141.310749816
2017-04-03,139.99500035,142.279999,138.440112248,141.549888452
2017-04-04,140.2165,141.729996,138.752873996,141.680126004
2017-04-05,140.42300025,141.850006,139.04107162,141.80492888
2017-04-06,140.5694999,141.169998,139.278883922,141.860115878
2017-04-07,140.6690002,140.779999,139.447961787,141.890038613
